lossPlot,0.49779103487730025,0.44350229039788247,0.41952869683504107,0.38860844776034353,0.38194134168326854,0.3659748945385218,0.3571355874836445,0.34575902357697486,0.33518491610884665,0.3310181661695242,0.321996762752533,0.3334374059736729,0.32370343923568723,0.32253828771412374,0.32260766588151457,0.3150419003516436,0.3043746027350426,0.3171114104986191,0.307442142367363,0.31142645083367826,0.31989434696733954,0.2980333997309208,0.29909598030149936,0.29956261210143564,0.3019867048412561,0.29531893946230414,0.3069388205558062,0.30707166276872155,0.3009142370522022,0.30545701429247857,0.3083518536388874,0.30026616469025613,0.29169679678976534,0.2969858879595995,0.29751627162098887,0.290320590287447,0.3092330374568701,0.29946638606488707,0.2930260956287384,0.2933649645000696,0.29740728572010994,0.29614841789007185,0.28744481682777406,0.2944380247592926,0.29649884924292563,0.28847349420189855,0.28622957445681096,0.285912701562047,0.2785749921947718,0.2901444422453642,0.3169521190226078,0.2956060056388378,0.29161600928753617,0.2877471024543047,0.3070615800470114,0.28508319571614266,0.27906935051083565,0.28681734405457976,0.30610501796007156,0.27952879935503006,0.28543563529849053,0.28671037796884774,0.2747434052452445,0.28580204594880343,0.28911826841533184,0.28076006736606357,0.2965007518604398,0.28333336729556324,0.29290754556655885,0.27998865753412244,0.28536438770592215,0.28545032016932964,0.2875181518495083,0.28408695220947267,0.27662195891141894,0.2887657605856657,0.28795917235314844,0.28597936578094957,0.28389563761651515,0.29136246562004087,0.29337334364652634,0.2790778803452849,0.2788654362410307,0.3019307448714972,0.2812595798075199,0.2741830778121948,0.2875315306335688,0.2850608391314745,0.2840805207192898,0.2863600617647171,0.27899438217282296,0.28241975013166665,0.28499815464019773,0.282773750461638,0.28958706274628637,0.2893881317973137,0.28437279917299746,0.28934176206588746,0.2860637703537941,0.2848133336007595
accPlot,0.8239,0.8386,0.8496,0.85885,0.85975,0.87015,0.87135,0.87555,0.88175,0.88215,0.88485,0.88495,0.88705,0.8846,0.8861,0.88905,0.892,0.88645,0.89165,0.8864,0.88625,0.89205,0.89315,0.89545,0.89345,0.8956,0.89145,0.89185,0.89365,0.8928,0.89235,0.8963,0.8981,0.8958,0.8912,0.89795,0.88685,0.895,0.8955,0.89605,0.89655,0.89475,0.90245,0.89715,0.896,0.8981,0.8992,0.89925,0.9024,0.89845,0.89005,0.89615,0.8965,0.898,0.8932,0.9002,0.90335,0.90145,0.8914,0.90395,0.90085,0.8999,0.90565,0.90265,0.89755,0.9031,0.89705,0.89845,0.89515,0.90185,0.89805,0.90135,0.89915,0.9003,0.9045,0.9009,0.89765,0.902,0.9021,0.8955,0.89785,0.9041,0.90305,0.8952,0.9012,0.905,0.89845,0.9016,0.9007,0.90195,0.9042,0.9017,0.8994,0.90145,0.89745,0.8978,0.90095,0.89695,0.89835,0.90185
trainLossPlot,1.3561866352707148,0.5704287144541741,0.5183772509545088,0.49273315198719503,0.4661794498562813,0.4519546751305461,0.4357309131324291,0.4246885418891907,0.4109311640262604,0.4019183065369725,0.3976871958002448,0.3903103322535753,0.3812772628292441,0.37719874959439037,0.37545080795884134,0.366984277293086,0.36453601900488136,0.3622857654094696,0.3600935433059931,0.35440361224114897,0.3542747103050351,0.3503118401393294,0.3481702562049031,0.3428830290026963,0.3456837575882673,0.3417139643058181,0.33771843183785677,0.343330450989306,0.34235572170466183,0.33367312885820866,0.3308977558463812,0.33276448126882313,0.3305660004168749,0.3345024283602834,0.33227590162307025,0.328438915014267,0.3256338370963931,0.3225640419125557,0.32299724880605934,0.32440899312496185,0.328143843524158,0.31682509753853083,0.3248485695943236,0.32377808794379237,0.32259066877886655,0.32223686020821335,0.31674070324748754,0.3211692120879889,0.3149500335380435,0.31773030914366246,0.3150363547168672,0.3169782591611147,0.3156383760273457,0.31362532475963234,0.3149375730380416,0.31232963647693396,0.3118230728246272,0.3145047437027097,0.31270614981651307,0.3115714889019728,0.3154417596012354,0.30890352923423053,0.31315250612795353,0.31116283813491463,0.30765402384102347,0.3104347694478929,0.31314835488796233,0.30848160307854416,0.3114605562388897,0.31251710798591376,0.31578083058819173,0.3092122008651495,0.30848190318793056,0.307716540787369,0.3060385774821043,0.3058511001802981,0.3106855035200715,0.3079126801714301,0.3073860890418291,0.3026583023741841,0.2998435264825821,0.3111688244715333,0.3054116315580904,0.30561219338327644,0.3023515883088112,0.2992021749727428,0.3046904044225812,0.30152863025665283,0.30567723957821724,0.3027347007580101,0.3046551376581192,0.30245249800384044,0.3024735702946782,0.3062629709392786,0.3038834344036877,0.3066499350219965,0.30478142431005834,0.2987290603667498,0.3027080963924527,0.3041442591696978
trainAccPlot,0.703075,0.7942,0.815875,0.82075,0.830075,0.8364,0.84195,0.8441,0.84955,0.853525,0.855575,0.859,0.8604,0.862225,0.8625,0.8655,0.867025,0.87055,0.869475,0.870075,0.87005,0.871225,0.872675,0.872775,0.874175,0.876325,0.875475,0.876125,0.875625,0.877125,0.8796,0.879,0.878,0.8768,0.87895,0.878275,0.882075,0.881975,0.88225,0.8815,0.879175,0.8827,0.880275,0.880775,0.8817,0.883625,0.883675,0.88225,0.88475,0.88125,0.8837,0.882675,0.88605,0.88345,0.883,0.88645,0.884825,0.88495,0.884775,0.88565,0.884,0.8862,0.8854,0.883875,0.8874,0.884425,0.88675,0.886775,0.884325,0.883775,0.8839,0.88605,0.887125,0.887875,0.887225,0.88835,0.886375,0.886175,0.88715,0.888925,0.889,0.88715,0.888325,0.88725,0.88975,0.890575,0.8894,0.888875,0.8862,0.889175,0.885625,0.8883,0.8887,0.8875,0.88765,0.885725,0.88635,0.88905,0.8899,0.88835
lossPlot,0.49942308485507964,0.44795494228601457,0.41021651819348337,0.39416813366115094,0.3731584816426039,0.3767117143422365,0.35723265081644057,0.35016949035227296,0.35120375409722326,0.33865339308977127,0.32524709768593313,0.32951583944261076,0.31519340626895426,0.31187085777521134,0.3115145154297352,0.3030042224377394,0.31319175645709035,0.3085132868587971,0.3042168176919222,0.3053801237046719,0.30049950793385505,0.2999267490953207,0.30001399338245394,0.2975413650274277,0.2917635428160429,0.30756362169981005,0.28964686013758184,0.2868278224021196,0.2820391349494457,0.2884759188443422,0.2967128393054008,0.28245717227458955,0.28736594691872597,0.28591930113732816,0.28583489038050175,0.2843415517359972,0.28135922849178313,0.28317362189292905,0.28675847813487054,0.28396731078624726,0.29011408567428587,0.2872136639803648,0.2778626671433449,0.28763119883835314,0.29134793527424335,0.28204535953700544,0.28273697637021544,0.28036860227584837,0.28201052837073803,0.28234930723905566,0.27882822215557096,0.28505676656961443,0.2737893680483103,0.27701554726809263,0.2763119729608297,0.28386116057634353,0.28658249117434026,0.2795971916615963,0.27805686116218564,0.2821856591105461,0.27855633698403837,0.2734413884580135,0.2881932593137026,0.28519112315028905,0.3011326384544373,0.2769055640697479,0.2939638437703252,0.2838046339154243,0.2818824367970228,0.2737644135206938,0.27614090271294117,0.2884128252789378,0.278086513094604,0.2761744596064091,0.28010089948773387,0.28124455668032167,0.2747811149060726,0.2795530910789967,0.28511622559279204,0.2882360865920782,0.2779303877800703,0.27673217676579953,0.2794916034117341,0.2806109643727541,0.28793326403945685,0.2792177952453494,0.28969783924520015,0.28028824914246797,0.27508994661271574,0.2936024598404765,0.27997546657919886,0.2823759063333273,0.2822726540267467,0.2847643468156457,0.2829815046861768,0.2812600075826049,0.2840675915405154,0.28012164257466793,0.29044926054775716,0.2798958649113774
accPlot,0.8221,0.83975,0.8534,0.8569,0.8632,0.86015,0.8692,0.87555,0.8737,0.8752,0.8826,0.8798,0.8869,0.8874,0.88925,0.89275,0.8861,0.89255,0.8931,0.8881,0.89085,0.89395,0.8904,0.8948,0.8955,0.88755,0.89575,0.8982,0.90135,0.89845,0.89405,0.89825,0.89825,0.90025,0.90005,0.90045,0.8999,0.9016,0.89995,0.89985,0.89665,0.8995,0.90135,0.89485,0.8953,0.9018,0.90095,0.8997,0.90025,0.89795,0.90005,0.89935,0.90295,0.9024,0.9027,0.8986,0.89925,0.90055,0.9032,0.90055,0.90075,0.9008,0.8974,0.8963,0.8944,0.9021,0.8976,0.8994,0.89835,0.9046,0.90285,0.8951,0.9016,0.9015,0.89935,0.90045,0.9035,0.90005,0.8973,0.89665,0.9022,0.90375,0.903,0.89975,0.89495,0.90055,0.8979,0.9026,0.9035,0.89605,0.9003,0.8993,0.89955,0.89945,0.90015,0.90235,0.89965,0.90175,0.8973,0.90225
trainLossPlot,1.4478720960766076,0.5785886272788048,0.5201477234065532,0.48960579581558705,0.4609818709641695,0.44504716973751784,0.43720635648816825,0.42170704156160355,0.40668665498495105,0.4011595020443201,0.3947759308293462,0.38589678961783647,0.3720794191211462,0.3712984873354435,0.3658726411312819,0.36246897276490925,0.35636247765272855,0.35382887568324806,0.3473092718794942,0.34504226870834825,0.33908324990421534,0.33680837249383333,0.33781907230615615,0.3345030902698636,0.32889383293688296,0.329174971356988,0.3327246768772602,0.3267145550996065,0.32421850334852936,0.31972549851983784,0.31626488879323006,0.32121993858367204,0.3204007549956441,0.3239084532484412,0.3184939904510975,0.31416612584143877,0.31486305490136146,0.3130720832943916,0.30870712392032146,0.3120896825753152,0.3112143652699888,0.3117336969822645,0.3140893239155412,0.3146147823706269,0.3067871003225446,0.3111246905103326,0.3116292703896761,0.3067688331007957,0.3085122482478619,0.3098042101785541,0.3056727348268032,0.3074342415854335,0.3097985515370965,0.30604101162403824,0.30349132150411606,0.2999441552907228,0.3015064521878958,0.3049914347566664,0.3032232875749469,0.3047436558827758,0.29956772243604063,0.306017793007195,0.3052022335678339,0.3010857652872801,0.30194454491138456,0.29960510943084956,0.2972675441205502,0.30491739090532066,0.2973517515137792,0.30052012510597703,0.3028759656846523,0.29648814141750335,0.30031508769840004,0.29958059258759023,0.30557958092540505,0.300967988781631,0.2979855645634234,0.29881805207580325,0.30299162860959766,0.29875262554734944,0.29834009336307643,0.2978782909363508,0.3006610463187098,0.3007827247865498,0.29635717391967775,0.30319264248013494,0.3029513417929411,0.2972461673244834,0.29319896833971143,0.29615199476480486,0.2929109000787139,0.29435103395953777,0.29918866373598574,0.29925006709992885,0.2942772275209427,0.29735542092472317,0.2951974495127797,0.29649968836456536,0.2966409772634506,0.29794877354055643
trainAccPlot,0.692175,0.793125,0.812025,0.824525,0.83305,0.83715,0.83965,0.845425,0.85245,0.853975,0.855825,0.85795,0.862875,0.8633,0.866875,0.867675,0.86845,0.872575,0.8726,0.872325,0.874325,0.87625,0.87615,0.877925,0.881025,0.8793,0.8779,0.880975,0.880475,0.88225,0.8818,0.881875,0.880925,0.88045,0.88295,0.883725,0.884425,0.8858,0.885125,0.886025,0.8867,0.8846,0.88405,0.8822,0.887,0.88575,0.8853,0.886,0.88785,0.885825,0.88685,0.885475,0.88435,0.886225,0.887975,0.888025,0.8871,0.886725,0.888325,0.8893,0.889625,0.8874,0.88615,0.888275,0.8891,0.887675,0.88955,0.887675,0.88925,0.889475,0.887325,0.8907,0.888625,0.88835,0.8856,0.8879,0.88975,0.891175,0.887575,0.88895,0.8906,0.89115,0.88885,0.89055,0.88995,0.8881,0.889725,0.890275,0.892675,0.890775,0.889475,0.89065,0.88865,0.8883,0.892075,0.889725,0.890275,0.890225,0.88835,0.89015
lossPlot,0.49171367585659026,0.45352292224764823,0.41515964314341547,0.415415266007185,0.39750879012048246,0.3831722404062748,0.387803520411253,0.3654837852716446,0.34419840298593046,0.3469738551974297,0.34154301658272745,0.330907576829195,0.32716120049357417,0.31913718074560166,0.3224917885661125,0.30429890237748625,0.3097143925726414,0.30892335712909696,0.3087717637419701,0.3082394423335791,0.29827336110174657,0.29960495717823504,0.29579331785440444,0.30308805607259276,0.3043163437396288,0.2962154725939035,0.2954200105369091,0.29159680753946304,0.29928443737328053,0.2949187261611223,0.2993495411425829,0.2936206117272377,0.2926492056250572,0.29207902945578096,0.2887608440220356,0.2912460344284773,0.31096459783613684,0.3009972204267979,0.284550798162818,0.2834412931278348,0.2843716153502464,0.319983574450016,0.28682331994175914,0.2878577772527933,0.2921490702033043,0.30222078785300255,0.2892067738994956,0.29626902267336847,0.2861993186175823,0.2880876616388559,0.2849330136179924,0.28542360812425616,0.30407667219638823,0.2857876601442695,0.28245318718254564,0.28440605774521827,0.2926746789366007,0.3026607109978795,0.28853565581142904,0.28011284574866296,0.2823374195024371,0.2844080579280853,0.2854971092939377,0.2862619090080261,0.27976319424808027,0.28376032076776025,0.2831797610968351,0.2982337000966072,0.2900528544932604,0.3158640595525503,0.2915308789908886,0.28258995298296213,0.28542295556515457,0.2839078041911125,0.28297980658710004,0.29187340669333933,0.28453243531286715,0.28700780604034665,0.30918395102024077,0.29960240572690966,0.2854055091738701,0.280630732960999,0.28191127218306067,0.279075468480587,0.27596847772598265,0.2868423254787922,0.2810116901248694,0.2866338324174285,0.2835774625837803,0.28214707769453523,0.28428488444536926,0.2989860542863607,0.28995166197419164,0.27583863560110333,0.2856592293083668,0.283275845348835,0.29283151537179947,0.28910785004496575,0.2778162334114313,0.27996080297976733
accPlot,0.82175,0.8319,0.8478,0.8472,0.8598,0.8645,0.86285,0.8656,0.8774,0.87435,0.8816,0.8818,0.883,0.8877,0.88645,0.89295,0.8924,0.89215,0.89335,0.892,0.8959,0.895,0.896,0.8932,0.89415,0.89715,0.89515,0.8956,0.8979,0.89765,0.8952,0.8969,0.89765,0.89605,0.8994,0.8984,0.89085,0.895,0.89945,0.89945,0.89925,0.88415,0.8988,0.8978,0.8967,0.89305,0.8983,0.8985,0.9025,0.89975,0.8981,0.90045,0.89285,0.9004,0.8989,0.90245,0.89495,0.8922,0.9002,0.8995,0.90225,0.89865,0.8987,0.90045,0.9021,0.9,0.90175,0.89345,0.89815,0.8899,0.8977,0.9005,0.9011,0.90035,0.90095,0.89725,0.90175,0.90055,0.88765,0.89525,0.8993,0.90265,0.90195,0.9018,0.9037,0.8973,0.90065,0.9004,0.90145,0.8985,0.90085,0.8959,0.8945,0.90275,0.90045,0.90115,0.8971,0.9009,0.9011,0.90315
